information_gain	1.0	1.0	40.0	0.6	0.09999999999999977
information_gain	21.0	1.0	40.0	0.58	0.12489995996796775
information_gain	41.0	1.0	40.0	0.53	0.126885775404495
information_gain	60.0	1.0	40.0	0.59	0.12999999999999967
information_gain	80.0	1.0	40.0	0.56	0.15620499351813283
information_gain	100.0	1.0	40.0	0.62	0.14000000000000062
information_gain	1.0	21.0	40.0	0.65	0.11180339887498904
information_gain	21.0	21.0	40.0	0.59	0.1300000000000001
information_gain	41.0	21.0	40.0	0.63	0.0781024967590658
information_gain	60.0	21.0	40.0	0.64	0.0799999999999994
information_gain	80.0	21.0	40.0	0.62	0.12489995996796864
information_gain	100.0	21.0	40.0	0.63	0.10999999999999975
information_gain	1.0	41.0	40.0	0.62	0.09797958971132655
information_gain	21.0	41.0	40.0	0.61	0.1299999999999999
information_gain	41.0	41.0	40.0	0.66	0.1496662954709572
information_gain	60.0	41.0	40.0	0.6	0.1732050807568878
information_gain	80.0	41.0	40.0	0.59	0.05385164807134568
information_gain	100.0	41.0	40.0	0.64	0.10198039027185607
information_gain	1.0	60.0	40.0	0.57	0.07810249675906651
information_gain	21.0	60.0	40.0	0.59	0.09433981132056585
information_gain	41.0	60.0	40.0	0.55	0.12041594578792278
information_gain	60.0	60.0	40.0	0.56	0.11135528725660004
information_gain	80.0	60.0	40.0	0.57	0.10049875621120806
information_gain	100.0	60.0	40.0	0.55	0.1024695076595963
information_gain	1.0	80.0	40.0	0.6	0.06324555320336718
information_gain	21.0	80.0	40.0	0.55	0.10246950765959575
information_gain	41.0	80.0	40.0	0.57	0.11874342087037917
information_gain	60.0	80.0	40.0	0.56	0.12000000000000033
information_gain	80.0	80.0	40.0	0.55	0.09219544457292832
information_gain	100.0	80.0	40.0	0.55	0.10246950765959575
information_gain	1.0	100.0	40.0	0.62	0.04000000000000057
information_gain	21.0	100.0	40.0	0.62	0.04000000000000057
information_gain	41.0	100.0	40.0	0.62	0.04000000000000057
information_gain	60.0	100.0	40.0	0.62	0.04000000000000057
information_gain	80.0	100.0	40.0	0.62	0.04000000000000057
information_gain	100.0	100.0	40.0	0.62	0.04000000000000057
information_gain	1.0	1.0	60.0	0.57	0.08999999999999966
information_gain	21.0	1.0	60.0	0.6	0.1673320053068157
information_gain	41.0	1.0	60.0	0.59	0.15132745950421567
information_gain	60.0	1.0	60.0	0.59	0.08306623862918051
information_gain	80.0	1.0	60.0	0.57	0.10999999999999949
information_gain	100.0	1.0	60.0	0.56	0.19078784028338924
information_gain	1.0	21.0	60.0	0.63	0.14177446878757768
information_gain	21.0	21.0	60.0	0.61	0.09433981132056525
information_gain	41.0	21.0	60.0	0.59	0.12999999999999967
information_gain	60.0	21.0	60.0	0.64	0.1428285685708575
information_gain	80.0	21.0	60.0	0.64	0.0916515138991175
information_gain	100.0	21.0	60.0	0.59	0.11357816691600557
information_gain	1.0	41.0	60.0	0.62	0.11661903789690553
information_gain	21.0	41.0	60.0	0.63	0.10049875621120917
information_gain	41.0	41.0	60.0	0.64	0.0916515138991175
information_gain	60.0	41.0	60.0	0.64	0.10198039027185525
information_gain	80.0	41.0	60.0	0.6	0.1095445115010325
information_gain	100.0	41.0	60.0	0.64	0.11135528725660103
information_gain	1.0	60.0	60.0	0.56	0.0800000000000001
information_gain	21.0	60.0	60.0	0.55	0.11180339887498929
information_gain	41.0	60.0	60.0	0.56	0.11135528725660054
information_gain	60.0	60.0	60.0	0.55	0.10246950765959575
information_gain	80.0	60.0	60.0	0.57	0.10049875621120889
information_gain	100.0	60.0	60.0	0.54	0.13564659966250547
information_gain	1.0	80.0	60.0	0.58	0.08717797887081345
information_gain	21.0	80.0	60.0	0.59	0.08306623862918051
information_gain	41.0	80.0	60.0	0.52	0.09797958971132655
information_gain	60.0	80.0	60.0	0.58	0.09797958971132711
information_gain	80.0	80.0	60.0	0.57	0.08999999999999905
information_gain	100.0	80.0	60.0	0.57	0.07810249675906651
information_gain	1.0	100.0	60.0	0.62	0.04000000000000057
information_gain	21.0	100.0	60.0	0.62	0.04000000000000057
information_gain	41.0	100.0	60.0	0.62	0.04000000000000057
information_gain	60.0	100.0	60.0	0.62	0.04000000000000057
information_gain	80.0	100.0	60.0	0.62	0.04000000000000057
information_gain	100.0	100.0	60.0	0.62	0.04000000000000057
information_gain	1.0	1.0	80.0	0.62	0.12489995996796775
information_gain	21.0	1.0	80.0	0.59	0.11357816691600484
information_gain	41.0	1.0	80.0	0.6	0.2000000000000001
information_gain	60.0	1.0	80.0	0.58	0.11661903789690553
information_gain	80.0	1.0	80.0	0.56	0.17435595774162704
information_gain	100.0	1.0	80.0	0.59	0.1300000000000001
information_gain	1.0	21.0	80.0	0.6	0.1264911064067359
information_gain	21.0	21.0	80.0	0.61	0.06999999999999931
information_gain	41.0	21.0	80.0	0.6	0.17320508075688765
information_gain	60.0	21.0	80.0	0.59	0.164012194668567
information_gain	80.0	21.0	80.0	0.59	0.09433981132056585
information_gain	100.0	21.0	80.0	0.62	0.14696938456699052
information_gain	1.0	41.0	80.0	0.63	0.10999999999999975
information_gain	21.0	41.0	80.0	0.65	0.14999999999999988
information_gain	41.0	41.0	80.0	0.61	0.1445683229480093
information_gain	60.0	41.0	80.0	0.63	0.07810249675906686
information_gain	80.0	41.0	80.0	0.59	0.20223748416156656
information_gain	100.0	41.0	80.0	0.66	0.08000000000000079
information_gain	1.0	60.0	80.0	0.53	0.1486606874731847
information_gain	21.0	60.0	80.0	0.52	0.08717797887081313
information_gain	41.0	60.0	80.0	0.51	0.11357816691600557
information_gain	60.0	60.0	80.0	0.55	0.09219544457292832
information_gain	80.0	60.0	80.0	0.54	0.0916515138991166
information_gain	100.0	60.0	80.0	0.5	0.11832159566199214
information_gain	1.0	80.0	80.0	0.55	0.1024695076595963
information_gain	21.0	80.0	80.0	0.56	0.06633249580710811
information_gain	41.0	80.0	80.0	0.58	0.09797958971132655
information_gain	60.0	80.0	80.0	0.6	0.08944271909999256
information_gain	80.0	80.0	80.0	0.57	0.10049875621120861
information_gain	100.0	80.0	80.0	0.53	0.161554944214035
information_gain	1.0	100.0	80.0	0.62	0.04000000000000057
information_gain	21.0	100.0	80.0	0.62	0.04000000000000057
information_gain	41.0	100.0	80.0	0.62	0.04000000000000057
information_gain	60.0	100.0	80.0	0.62	0.04000000000000057
information_gain	80.0	100.0	80.0	0.62	0.04000000000000057
information_gain	100.0	100.0	80.0	0.62	0.04000000000000057
information_gain	1.0	1.0	100.0	0.56	0.19078784028338938
information_gain	21.0	1.0	100.0	0.55	0.12041594578792278
information_gain	41.0	1.0	100.0	0.56	0.13564659966250547
information_gain	60.0	1.0	100.0	0.58	0.14000000000000062
information_gain	80.0	1.0	100.0	0.61	0.1445683229480095
information_gain	100.0	1.0	100.0	0.59	0.18138357147217066
information_gain	1.0	21.0	100.0	0.64	0.14966629547095794
information_gain	21.0	21.0	100.0	0.65	0.08062257748298485
information_gain	41.0	21.0	100.0	0.62	0.1326649916142158
information_gain	60.0	21.0	100.0	0.64	0.12000000000000009
information_gain	80.0	21.0	100.0	0.61	0.1374772708486751
information_gain	100.0	21.0	100.0	0.61	0.1220655561573369
information_gain	1.0	41.0	100.0	0.63	0.10999999999999975
information_gain	21.0	41.0	100.0	0.62	0.09797958971132655
information_gain	41.0	41.0	100.0	0.65	0.12041594578792347
information_gain	60.0	41.0	100.0	0.63	0.16763054614240247
information_gain	80.0	41.0	100.0	0.6	0.08944271909999131
information_gain	100.0	41.0	100.0	0.64	0.19078784028338955
information_gain	1.0	60.0	100.0	0.57	0.08999999999999998
information_gain	21.0	60.0	100.0	0.56	0.0799999999999994
information_gain	41.0	60.0	100.0	0.57	0.08999999999999936
information_gain	60.0	60.0	100.0	0.58	0.07483314773547879
information_gain	80.0	60.0	100.0	0.57	0.10999999999999949
information_gain	100.0	60.0	100.0	0.53	0.11874342087037894
information_gain	1.0	80.0	100.0	0.56	0.10198039027185579
information_gain	21.0	80.0	100.0	0.55	0.09219544457292861
information_gain	41.0	80.0	100.0	0.55	0.13601470508735408
information_gain	60.0	80.0	100.0	0.57	0.11874342087037917
information_gain	80.0	80.0	100.0	0.53	0.07810249675906615
information_gain	100.0	80.0	100.0	0.58	0.11661903789690672
information_gain	1.0	100.0	100.0	0.62	0.04000000000000057
information_gain	21.0	100.0	100.0	0.62	0.04000000000000057
information_gain	41.0	100.0	100.0	0.62	0.04000000000000057
information_gain	60.0	100.0	100.0	0.62	0.04000000000000057
information_gain	80.0	100.0	100.0	0.62	0.04000000000000057
information_gain	100.0	100.0	100.0	0.62	0.04000000000000057
gini_index	1.0	1.0	0.0	0.61	0.10440306508910507
gini_index	21.0	1.0	0.0	0.57	0.11
gini_index	41.0	1.0	0.0	0.58	0.10770329614269007
gini_index	60.0	1.0	0.0	0.58	0.13999999999999962
gini_index	80.0	1.0	0.0	0.59	0.16999999999999962
gini_index	100.0	1.0	0.0	0.54	0.19078784028338924
gini_index	1.0	21.0	0.0	0.59	0.1374772708486747
gini_index	21.0	21.0	0.0	0.61	0.12206555615733668
gini_index	41.0	21.0	0.0	0.62	0.1326649916142158
gini_index	60.0	21.0	0.0	0.63	0.10049875621120778
gini_index	80.0	21.0	0.0	0.61	0.1445683229480095
gini_index	100.0	21.0	0.0	0.64	0.0916515138991175
gini_index	1.0	41.0	0.0	0.62	0.10770329614268982
gini_index	21.0	41.0	0.0	0.63	0.08999999999999966
gini_index	41.0	41.0	0.0	0.64	0.1428285685708569
gini_index	60.0	41.0	0.0	0.66	0.10198039027185635
gini_index	80.0	41.0	0.0	0.62	0.1536229149573722
gini_index	100.0	41.0	0.0	0.61	0.15132745950421492
gini_index	1.0	60.0	0.0	0.51	0.11357816691600532
gini_index	21.0	60.0	0.0	0.57	0.07810249675906615
gini_index	41.0	60.0	0.0	0.55	0.10246950765959575
gini_index	60.0	60.0	0.0	0.56	0.14966629547095775
gini_index	80.0	60.0	0.0	0.56	0.0799999999999994
gini_index	100.0	60.0	0.0	0.55	0.09219544457292832
gini_index	1.0	80.0	0.0	0.57	0.13453624047073712
gini_index	21.0	80.0	0.0	0.55	0.10246950765959603
gini_index	41.0	80.0	0.0	0.54	0.12000000000000033
gini_index	60.0	80.0	0.0	0.55	0.1431782106327634
gini_index	80.0	80.0	0.0	0.54	0.11135528725660004
gini_index	100.0	80.0	0.0	0.53	0.10999999999999975
gini_index	1.0	100.0	0.0	0.62	0.04000000000000057
gini_index	21.0	100.0	0.0	0.62	0.04000000000000057
gini_index	41.0	100.0	0.0	0.62	0.04000000000000057
gini_index	60.0	100.0	0.0	0.62	0.04000000000000057
gini_index	80.0	100.0	0.0	0.62	0.04000000000000057
gini_index	100.0	100.0	0.0	0.62	0.04000000000000057
gini_index	1.0	1.0	20.0	0.59	0.053851648071344654
gini_index	21.0	1.0	20.0	0.59	0.1299999999999999
gini_index	41.0	1.0	20.0	0.55	0.13601470508735428
gini_index	60.0	1.0	20.0	0.54	0.11999999999999987
gini_index	80.0	1.0	20.0	0.55	0.12845232578665092
gini_index	100.0	1.0	20.0	0.59	0.1220655561573369
gini_index	1.0	21.0	20.0	0.61	0.1135781669160046
gini_index	21.0	21.0	20.0	0.62	0.07483314773547915
gini_index	41.0	21.0	20.0	0.61	0.12206555615733644
gini_index	60.0	21.0	20.0	0.63	0.10999999999999899
gini_index	80.0	21.0	20.0	0.55	0.08062257748298485
gini_index	100.0	21.0	20.0	0.63	0.08999999999999936
gini_index	1.0	41.0	20.0	0.62	0.12489995996796797
gini_index	21.0	41.0	20.0	0.64	0.11999999999999963
gini_index	41.0	41.0	20.0	0.63	0.0900000000000006
gini_index	60.0	41.0	20.0	0.64	0.14282856857085768
gini_index	80.0	41.0	20.0	0.59	0.15132745950421492
gini_index	100.0	41.0	20.0	0.64	0.0916515138991166
gini_index	1.0	60.0	20.0	0.6	0.10954451150103353
gini_index	21.0	60.0	20.0	0.58	0.09797958971132796
gini_index	41.0	60.0	20.0	0.56	0.12000000000000056
gini_index	60.0	60.0	20.0	0.52	0.11661903789690625
gini_index	80.0	60.0	20.0	0.56	0.0800000000000001
gini_index	100.0	60.0	20.0	0.55	0.15652475842498517
gini_index	1.0	80.0	20.0	0.54	0.12806248474865686
gini_index	21.0	80.0	20.0	0.55	0.09219544457292891
gini_index	41.0	80.0	20.0	0.54	0.12806248474865686
gini_index	60.0	80.0	20.0	0.54	0.08000000000000045
gini_index	80.0	80.0	20.0	0.6	0.07745966692414909
gini_index	100.0	80.0	20.0	0.57	0.08999999999999998
gini_index	1.0	100.0	20.0	0.62	0.04000000000000057
gini_index	21.0	100.0	20.0	0.62	0.04000000000000057
gini_index	41.0	100.0	20.0	0.62	0.04000000000000057
gini_index	60.0	100.0	20.0	0.62	0.04000000000000057
gini_index	80.0	100.0	20.0	0.62	0.04000000000000057
gini_index	100.0	100.0	20.0	0.62	0.04000000000000057
gini_index	1.0	1.0	40.0	0.58	0.12489995996796864
gini_index	21.0	1.0	40.0	0.59	0.1813835714721708
gini_index	41.0	1.0	40.0	0.59	0.1300000000000001
gini_index	60.0	1.0	40.0	0.57	0.13453624047073712
gini_index	80.0	1.0	40.0	0.58	0.09797958971132711
gini_index	100.0	1.0	40.0	0.6	0.15491933384829673
gini_index	1.0	21.0	40.0	0.63	0.1345362404707367
gini_index	21.0	21.0	40.0	0.61	0.12206555615733644
gini_index	41.0	21.0	40.0	0.6	0.07745966692414837
gini_index	60.0	21.0	40.0	0.63	0.10049875621120806
gini_index	80.0	21.0	40.0	0.64	0.06633249580710769
gini_index	100.0	21.0	40.0	0.63	0.10049875621120972
gini_index	1.0	41.0	40.0	0.63	0.15524174696260046
gini_index	21.0	41.0	40.0	0.68	0.09797958971132739
gini_index	41.0	41.0	40.0	0.62	0.07483314773547953
gini_index	60.0	41.0	40.0	0.65	0.10246950765959575
gini_index	80.0	41.0	40.0	0.61	0.09433981132056585
gini_index	100.0	41.0	40.0	0.62	0.1661324772583612
gini_index	1.0	60.0	40.0	0.54	0.11999999999999963
gini_index	21.0	60.0	40.0	0.59	0.06999999999999972
gini_index	41.0	60.0	40.0	0.53	0.13453624047073692
gini_index	60.0	60.0	40.0	0.55	0.08062257748298587
gini_index	80.0	60.0	40.0	0.56	0.048989794855663696
gini_index	100.0	60.0	40.0	0.53	0.11874342087037941
gini_index	1.0	80.0	40.0	0.56	0.0800000000000001
gini_index	21.0	80.0	40.0	0.55	0.10246950765959549
gini_index	41.0	80.0	40.0	0.55	0.11180339887498929
gini_index	60.0	80.0	40.0	0.56	0.06633249580710811
gini_index	80.0	80.0	40.0	0.52	0.09797958971132739
gini_index	100.0	80.0	40.0	0.53	0.11874342087037872
gini_index	1.0	100.0	40.0	0.62	0.04000000000000057
gini_index	21.0	100.0	40.0	0.62	0.04000000000000057
gini_index	41.0	100.0	40.0	0.62	0.04000000000000057
gini_index	60.0	100.0	40.0	0.62	0.04000000000000057
gini_index	80.0	100.0	40.0	0.62	0.04000000000000057
gini_index	100.0	100.0	40.0	0.62	0.04000000000000057
gini_index	1.0	1.0	60.0	0.6	0.1264911064067359
gini_index	21.0	1.0	60.0	0.6	0.09999999999999977
gini_index	41.0	1.0	60.0	0.53	0.1486606874731849
gini_index	60.0	1.0	60.0	0.6	0.15491933384829656
gini_index	80.0	1.0	60.0	0.59	0.10440306508910507
gini_index	100.0	1.0	60.0	0.59	0.1374772708486753
gini_index	1.0	21.0	60.0	0.6	0.1483239697419139
gini_index	21.0	21.0	60.0	0.61	0.15132745950421547
gini_index	41.0	21.0	60.0	0.62	0.09797958971132768
gini_index	60.0	21.0	60.0	0.6	0.11832159566199284
gini_index	80.0	21.0	60.0	0.62	0.13266499161421644
gini_index	100.0	21.0	60.0	0.61	0.2118962010041709
gini_index	1.0	41.0	60.0	0.65	0.08062257748298587
gini_index	21.0	41.0	60.0	0.62	0.15362291495737185
gini_index	41.0	41.0	60.0	0.62	0.09797958971132796
gini_index	60.0	41.0	60.0	0.63	0.0781024967590658
gini_index	80.0	41.0	60.0	0.64	0.06633249580710686
gini_index	100.0	41.0	60.0	0.67	0.10049875621120917
gini_index	1.0	60.0	60.0	0.56	0.06633249580710811
gini_index	21.0	60.0	60.0	0.55	0.09219544457292832
gini_index	41.0	60.0	60.0	0.52	0.12489995996796797
gini_index	60.0	60.0	60.0	0.57	0.10049875621120861
gini_index	80.0	60.0	60.0	0.55	0.10246950765959575
gini_index	100.0	60.0	60.0	0.57	0.13453624047073712
gini_index	1.0	80.0	60.0	0.57	0.08999999999999998
gini_index	21.0	80.0	60.0	0.56	0.0916515138991169
gini_index	41.0	80.0	60.0	0.54	0.0916515138991169
gini_index	60.0	80.0	60.0	0.57	0.10049875621120861
gini_index	80.0	80.0	60.0	0.57	0.10999999999999975
gini_index	100.0	80.0	60.0	0.57	0.13453624047073692
gini_index	1.0	100.0	60.0	0.62	0.04000000000000057
gini_index	21.0	100.0	60.0	0.62	0.04000000000000057
gini_index	41.0	100.0	60.0	0.62	0.04000000000000057
gini_index	60.0	100.0	60.0	0.62	0.04000000000000057
gini_index	80.0	100.0	60.0	0.62	0.04000000000000057
gini_index	100.0	100.0	60.0	0.62	0.04000000000000057
gini_index	1.0	1.0	80.0	0.58	0.11661903789690602
gini_index	21.0	1.0	80.0	0.57	0.1345362404707367
gini_index	41.0	1.0	80.0	0.61	0.11357816691600532
gini_index	60.0	1.0	80.0	0.54	0.10198039027185553
gini_index	80.0	1.0	80.0	0.6	0.14142135623730956
gini_index	100.0	1.0	80.0	0.59	0.16999999999999962
gini_index	1.0	21.0	80.0	0.63	0.13453624047073712
gini_index	21.0	21.0	80.0	0.6	0.11832159566199238
gini_index	41.0	21.0	80.0	0.62	0.10770329614269059
gini_index	60.0	21.0	80.0	0.61	0.12206555615733668
gini_index	80.0	21.0	80.0	0.62	0.08717797887081408
gini_index	100.0	21.0	80.0	0.61	0.1374772708486749
gini_index	1.0	41.0	80.0	0.65	0.11180339887498904
gini_index	21.0	41.0	80.0	0.65	0.10246950765959549
gini_index	41.0	41.0	80.0	0.63	0.14866068747318434
gini_index	60.0	41.0	80.0	0.61	0.11357816691600582
gini_index	80.0	41.0	80.0	0.63	0.14177446878757807
gini_index	100.0	41.0	80.0	0.61	0.08306623862918051
gini_index	1.0	60.0	80.0	0.54	0.11135528725660004
gini_index	21.0	60.0	80.0	0.6	0.08944271909999256
gini_index	41.0	60.0	80.0	0.54	0.0916515138991163
gini_index	60.0	60.0	80.0	0.58	0.10770329614268982
gini_index	80.0	60.0	80.0	0.54	0.12806248474865708
gini_index	100.0	60.0	80.0	0.57	0.08999999999999936
gini_index	1.0	80.0	80.0	0.58	0.0871779788708144
gini_index	21.0	80.0	80.0	0.6	0.0632455532033685
gini_index	41.0	80.0	80.0	0.6	0.08944271909999225
gini_index	60.0	80.0	80.0	0.52	0.13999999999999982
gini_index	80.0	80.0	80.0	0.58	0.10770329614269007
gini_index	100.0	80.0	80.0	0.54	0.12000000000000009
gini_index	1.0	100.0	80.0	0.62	0.04000000000000057
gini_index	21.0	100.0	80.0	0.62	0.04000000000000057
gini_index	41.0	100.0	80.0	0.62	0.04000000000000057
gini_index	60.0	100.0	80.0	0.62	0.04000000000000057
gini_index	80.0	100.0	80.0	0.62	0.04000000000000057
gini_index	100.0	100.0	80.0	0.62	0.04000000000000057
gini_index	1.0	1.0	100.0	0.59	0.1374772708486755
gini_index	21.0	1.0	100.0	0.58	0.08717797887081345
gini_index	41.0	1.0	100.0	0.62	0.1326649916142158
gini_index	60.0	1.0	100.0	0.6	0.12649110640673566
gini_index	80.0	1.0	100.0	0.59	0.09433981132056525
gini_index	100.0	1.0	100.0	0.62	0.14000000000000062
gini_index	1.0	21.0	100.0	0.62	0.10770329614268982
gini_index	21.0	21.0	100.0	0.6	0.07745966692414802
gini_index	41.0	21.0	100.0	0.64	0.0916515138991175
gini_index	60.0	21.0	100.0	0.6	0.13416407864998744
gini_index	80.0	21.0	100.0	0.61	0.14456832294800895
gini_index	100.0	21.0	100.0	0.6	0.19493588689617936
gini_index	1.0	41.0	100.0	0.61	0.1374772708486749
gini_index	21.0	41.0	100.0	0.66	0.1113552872566008
gini_index	41.0	41.0	100.0	0.63	0.10049875621120834
gini_index	60.0	41.0	100.0	0.62	0.11661903789690672
gini_index	80.0	41.0	100.0	0.63	0.08999999999999966
gini_index	100.0	41.0	100.0	0.63	0.1486606874731851
gini_index	1.0	60.0	100.0	0.56	0.12806248474865664
gini_index	21.0	60.0	100.0	0.54	0.1113552872566008
gini_index	41.0	60.0	100.0	0.54	0.10198039027185579
gini_index	60.0	60.0	100.0	0.57	0.10049875621120834
gini_index	80.0	60.0	100.0	0.59	0.11357816691600532
gini_index	100.0	60.0	100.0	0.56	0.10198039027185579
gini_index	1.0	80.0	100.0	0.59	0.08306623862918051
gini_index	21.0	80.0	100.0	0.61	0.053851648071344134
gini_index	41.0	80.0	100.0	0.54	0.13564659966250547
gini_index	60.0	80.0	100.0	0.53	0.07810249675906615
gini_index	80.0	80.0	100.0	0.58	0.09797958971132655
gini_index	100.0	80.0	100.0	0.55	0.1627882059609968
gini_index	1.0	100.0	100.0	0.62	0.04000000000000057
gini_index	21.0	100.0	100.0	0.62	0.04000000000000057
gini_index	41.0	100.0	100.0	0.62	0.04000000000000057
gini_index	60.0	100.0	100.0	0.62	0.04000000000000057
gini_index	80.0	100.0	100.0	0.62	0.04000000000000057
gini_index	100.0	100.0	100.0	0.62	0.04000000000000057
gain_ratio	1.0	1.0	0.0	0.44	0.10198039027185593
gain_ratio	21.0	1.0	0.0	0.47	0.1268857754044951
gain_ratio	41.0	1.0	0.0	0.44	0.13564659966250536
gain_ratio	60.0	1.0	0.0	0.5	0.11832159566199238
gain_ratio	80.0	1.0	0.0	0.45	0.18027756377319948
gain_ratio	100.0	1.0	0.0	0.44	0.13564659966250525
gain_ratio	1.0	21.0	0.0	0.51	0.09433981132056614
gain_ratio	21.0	21.0	0.0	0.46	0.10198039027185621
gain_ratio	41.0	21.0	0.0	0.55	0.0806225774829852
gain_ratio	60.0	21.0	0.0	0.5	0.08944271909999131
gain_ratio	80.0	21.0	0.0	0.54	0.12806248474865664
gain_ratio	100.0	21.0	0.0	0.47	0.11874342087037906
gain_ratio	1.0	41.0	0.0	0.51	0.1445683229480097
gain_ratio	21.0	41.0	0.0	0.47	0.10049875621120889
gain_ratio	41.0	41.0	0.0	0.45	0.12041594578792289
gain_ratio	60.0	41.0	0.0	0.46	0.07999999999999975
gain_ratio	80.0	41.0	0.0	0.48	0.10770329614269034
gain_ratio	100.0	41.0	0.0	0.5	0.126491106406735
gain_ratio	1.0	60.0	0.0	0.49	0.10440306508910613
gain_ratio	21.0	60.0	0.0	0.49	0.1300000000000003
gain_ratio	41.0	60.0	0.0	0.5	0.11832159566199284
gain_ratio	60.0	60.0	0.0	0.51	0.12206555615733714
gain_ratio	80.0	60.0	0.0	0.47	0.14866068747318498
gain_ratio	100.0	60.0	0.0	0.49	0.08306623862918068
gain_ratio	1.0	80.0	0.0	0.49	0.10440306508910534
gain_ratio	21.0	80.0	0.0	0.56	0.10198039027185579
gain_ratio	41.0	80.0	0.0	0.51	0.11357816691600557
gain_ratio	60.0	80.0	0.0	0.5	0.10000000000000005
gain_ratio	80.0	80.0	0.0	0.45	0.14999999999999997
gain_ratio	100.0	80.0	0.0	0.52	0.1469693845669909
gain_ratio	1.0	100.0	0.0	0.62	0.04000000000000057
gain_ratio	21.0	100.0	0.0	0.62	0.04000000000000057
