# Generated by Log[com.rapidminer.datatable.SimpleDataTable]
# Criterion	PerformancMainCrit	StdDeviation	Minimal size for split	Minimal leaf size	Minimal gain
gain_ratio	0.5469223007063572	0.03602837801449719	31.0	21.0	0.0
gini_index	0.533197139938713	0.03327383781168966	31.0	21.0	0.0
gain_ratio	0.5527638190954773	0.06239821195863338	41.0	21.0	0.0
accuracy	0.5304259634888439	0.05426389601019739	31.0	21.0	0.0
information_gain	0.5616850551654965	0.042548863486756565	41.0	21.0	0.0
gini_index	0.5278622087132725	0.03641403285283162	41.0	21.0	0.0
accuracy	0.5561172901921132	0.041924942135517285	41.0	21.0	0.0
gain_ratio	0.5509586276488395	0.046868163731667495	51.0	21.0	0.0
information_gain	0.5616850551654965	0.04246923540063735	51.0	21.0	0.0
gini_index	0.5602836879432624	0.06770038620438064	51.0	21.0	0.0
accuracy	0.5376016260162602	0.04254141649277084	51.0	21.0	0.0
gain_ratio	0.5663983903420523	0.021824531148349636	60.0	21.0	0.0
information_gain	0.528643216080402	0.05751343420880201	60.0	21.0	0.0
accuracy	0.5369059656218402	0.03123792631394459	60.0	21.0	0.0
gini_index	0.5526315789473685	0.04250382122898401	60.0	21.0	0.0
gain_ratio	0.5462776659959758	0.05266689914049387	70.0	21.0	0.0
gini_index	0.5565749235474006	0.04986694535487545	70.0	21.0	0.0
information_gain	0.544994944388271	0.06944390813201343	70.0	21.0	0.0
accuracy	0.5267947421638018	0.04619088979211688	70.0	21.0	0.0
gain_ratio	0.5392354124748491	0.039678023245433285	80.0	21.0	0.0
information_gain	0.5491967871485943	0.05640359631239565	80.0	21.0	0.0
gini_index	0.5461928934010152	0.038989137689343464	80.0	21.0	0.0
accuracy	0.5264227642276422	0.053230078079322375	80.0	21.0	0.0
gain_ratio	0.5371485943775101	0.035715314865578066	90.0	21.0	0.0
information_gain	0.5491967871485943	0.048887006854546375	90.0	21.0	0.0
gini_index	0.5385395537525355	0.04148745863249846	90.0	21.0	0.0
accuracy	0.5314401622718052	0.06602236424734581	90.0	21.0	0.0
gain_ratio	0.5529767911200807	0.05399610585917703	100.0	21.0	0.0
information_gain	0.5366098294884654	0.04589513628189048	100.0	21.0	0.0
gini_index	0.5600403632694249	0.03985734359309329	100.0	21.0	0.0
accuracy	0.527013251783894	0.022679316948154022	100.0	21.0	0.0
gain_ratio	0.5511022044088176	0.045510309228761314	1.0	31.0	0.0
information_gain	0.5592369477911646	0.04120396180236817	1.0	31.0	0.0
gini_index	0.5408678102926338	0.028636238538272275	1.0	31.0	0.0
accuracy	0.5468277945619335	0.04912261623086523	1.0	31.0	0.0
gain_ratio	0.5511022044088176	0.05825891794612212	11.0	31.0	0.0
information_gain	0.572289156626506	0.023033942346024877	11.0	31.0	0.0
accuracy	0.5464646464646464	0.06386397031765842	11.0	31.0	0.0
gini_index	0.5681130171543896	0.04589269801399405	11.0	31.0	0.0
gain_ratio	0.5558912386706949	0.046284399524355195	21.0	31.0	0.0
information_gain	0.5661322645290581	0.03910001698993223	21.0	31.0	0.0
gini_index	0.5460060667340748	0.039399360869282446	21.0	31.0	0.0
accuracy	0.5529767911200807	0.06894175823974102	21.0	31.0	0.0
gain_ratio	0.5576730190571715	0.04376256651916278	31.0	31.0	0.0
gini_index	0.5660948536831484	0.044451164527738986	31.0	31.0	0.0
information_gain	0.5522088353413654	0.04100477023186881	31.0	31.0	0.0
accuracy	0.5252525252525253	0.04743317359357401	31.0	31.0	0.0
gain_ratio	0.5591182364729459	0.049056744981092575	41.0	31.0	0.0
information_gain	0.5671342685370742	0.05971137685282929	41.0	31.0	0.0
gini_index	0.5526315789473685	0.04605353011359869	41.0	31.0	0.0
accuracy	0.544994944388271	0.021935495671750953	41.0	31.0	0.0
gain_ratio	0.5391566265060241	0.057127167351262796	51.0	31.0	0.0
information_gain	0.5671342685370742	0.04534258264634742	51.0	31.0	0.0
gini_index	0.5579053373615307	0.031377653013233614	51.0	31.0	0.0
accuracy	0.5696969696969697	0.05010538737933994	51.0	31.0	0.0
gain_ratio	0.5561122244488977	0.046151117211121945	60.0	31.0	0.0
information_gain	0.5440881763527055	0.0337522573472192	60.0	31.0	0.0
gini_index	0.5474747474747474	0.07122698548236062	60.0	31.0	0.0
accuracy	0.5468277945619335	0.04496129906768037	60.0	31.0	0.0
gain_ratio	0.5581162324649298	0.0438175298348103	70.0	31.0	0.0
information_gain	0.5561122244488977	0.06093858273900225	70.0	31.0	0.0
gini_index	0.5599194360523666	0.0513622783091192	70.0	31.0	0.0
accuracy	0.5481256332320162	0.03690276349608876	70.0	31.0	0.0
gain_ratio	0.5401606425702812	0.03134461002571928	80.0	31.0	0.0
information_gain	0.564128256513026	0.029376628940804228	80.0	31.0	0.0
gini_index	0.557013118062563	0.03808719102729089	80.0	31.0	0.0
accuracy	0.538928210313448	0.047765671007137606	80.0	31.0	0.0
gain_ratio	0.551654964894684	0.056799542621720246	90.0	31.0	0.0
information_gain	0.5537688442211055	0.04418839091404648	90.0	31.0	0.0
gini_index	0.540785498489426	0.03955533291743492	90.0	31.0	0.0
accuracy	0.5308392315470172	0.06336091785918774	90.0	31.0	0.0
gain_ratio	0.5410821643286573	0.055234185274487174	100.0	31.0	0.0
information_gain	0.5701402805611222	0.046933314898290675	100.0	31.0	0.0
gini_index	0.5699899295065458	0.04770342727275865	100.0	31.0	0.0
accuracy	0.5292929292929293	0.061498358708424405	100.0	31.0	0.0
gain_ratio	0.5430861723446894	0.04126613612163279	1.0	41.0	0.0
information_gain	0.561122244488978	0.03958344114645125	1.0	41.0	0.0
gini_index	0.5352112676056338	0.05374507140887293	1.0	41.0	0.0
accuracy	0.562374245472837	0.051987663553297106	1.0	41.0	0.0
gain_ratio	0.5400801603206413	0.039114888372572126	11.0	41.0	0.0
gini_index	0.5513078470824949	0.056396060336897105	11.0	41.0	0.0
information_gain	0.5551102204408818	0.0330020034453213	11.0	41.0	0.0
accuracy	0.5715725806451613	0.04067105924778717	11.0	41.0	0.0
gain_ratio	0.5551102204408818	0.03659640567704253	21.0	41.0	0.0
information_gain	0.5502008032128514	0.06655587056871283	21.0	41.0	0.0
gini_index	0.562374245472837	0.019530110729851138	21.0	41.0	0.0
accuracy	0.5470171890798786	0.04738945089755623	21.0	41.0	0.0
gain_ratio	0.5381526104417671	0.04693897967429991	31.0	41.0	0.0
information_gain	0.5380761523046093	0.035516909667931626	31.0	41.0	0.0
gini_index	0.5540950455005056	0.05729829483745142	31.0	41.0	0.0
accuracy	0.5482897384305835	0.03196692341601804	31.0	41.0	0.0
gain_ratio	0.5480961923847696	0.0460827797504836	41.0	41.0	0.0
information_gain	0.5741482965931863	0.05017082236920413	41.0	41.0	0.0
gini_index	0.5626262626262626	0.04189567950351234	41.0	41.0	0.0
accuracy	0.5422535211267606	0.05406929744047435	41.0	41.0	0.0
gain_ratio	0.5490981963927856	0.06071599877204566	51.0	41.0	0.0
information_gain	0.5511022044088176	0.0697695574284425	51.0	41.0	0.0
gini_index	0.5711402623612513	0.04804993136448121	51.0	41.0	0.0
accuracy	0.5462776659959758	0.03922922268144643	51.0	41.0	0.0
gain_ratio	0.5461847389558233	0.03583550855603276	60.0	41.0	0.0
information_gain	0.5671342685370742	0.05101020502039731	60.0	41.0	0.0
gini_index	0.5655241935483871	0.04293530348920127	60.0	41.0	0.0
accuracy	0.5633802816901409	0.03758138466609534	60.0	41.0	0.0
gain_ratio	0.5471887550200804	0.04295353136964533	70.0	41.0	0.0
information_gain	0.5651302605210421	0.04131929148214863	70.0	41.0	0.0
gini_index	0.5482897384305835	0.053444680872658516	70.0	41.0	0.0
accuracy	0.5483870967741935	0.0460534993754122	70.0	41.0	0.0
gain_ratio	0.5661322645290581	0.047198577778485525	80.0	41.0	0.0
information_gain	0.5547738693467337	0.05383237182934003	80.0	41.0	0.0
gini_index	0.5483870967741935	0.03658699360406063	80.0	41.0	0.0
accuracy	0.5462776659959758	0.046228542818705566	80.0	41.0	0.0
gain_ratio	0.5430861723446894	0.04885605062095576	90.0	41.0	0.0
information_gain	0.5542168674698795	0.04212436977802421	90.0	41.0	0.0
gini_index	0.5714285714285714	0.017665222781175497	90.0	41.0	0.0
gain_ratio	0.5531062124248497	0.03777625441664252	100.0	41.0	0.0
accuracy	0.5272177419354839	0.05125529416437572	90.0	41.0	0.0
information_gain	0.5561122244488977	0.04492374815905592	100.0	41.0	0.0
gini_index	0.5603621730382293	0.058004565135127334	100.0	41.0	0.0
accuracy	0.5493951612903226	0.052378440289416094	100.0	41.0	0.0
gain_ratio	0.5400801603206413	0.04190767883761382	1.0	51.0	0.0
information_gain	0.5541082164328658	0.03838035071874156	1.0	51.0	0.0
gini_index	0.5704225352112676	0.028939035394939125	1.0	51.0	0.0
accuracy	0.5555555555555556	0.04316305107428001	1.0	51.0	0.0
gain_ratio	0.5541082164328658	0.0536780830349452	11.0	51.0	0.0
information_gain	0.5541082164328658	0.03971516919024577	11.0	51.0	0.0
gini_index	0.5513078470824949	0.05463918510687802	11.0	51.0	0.0
accuracy	0.5488418932527693	0.039119567428528026	11.0	51.0	0.0
gain_ratio	0.5305917753259779	0.05851667893951886	21.0	51.0	0.0
information_gain	0.564128256513026	0.04629845223018058	21.0	51.0	0.0
gini_index	0.540241448692153	0.03008666607544624	21.0	51.0	0.0
accuracy	0.5292338709677419	0.0350231414464472	21.0	51.0	0.0
gain_ratio	0.5661322645290581	0.036638636084286975	31.0	51.0	0.0
information_gain	0.5571142284569138	0.03267045198360224	31.0	51.0	0.0
gini_index	0.5675403225806451	0.04039608588443361	31.0	51.0	0.0
accuracy	0.5655241935483871	0.058967727134279356	31.0	51.0	0.0
gain_ratio	0.5553319919517102	0.04163114974936908	41.0	51.0	0.0
information_gain	0.5532128514056225	0.035743208327288827	41.0	51.0	0.0
gini_index	0.5603621730382293	0.03784705358263106	41.0	51.0	0.0
accuracy	0.5459132189707366	0.04438118887010375	41.0	51.0	0.0
gain_ratio	0.5521042084168337	0.05041379229967928	51.0	51.0	0.0
information_gain	0.5672690763052208	0.04831774577429402	51.0	51.0	0.0
gini_index	0.561491935483871	0.057881245046144246	51.0	51.0	0.0
gain_ratio	0.5350701402805611	0.0555711700024713	60.0	51.0	0.0
accuracy	0.5594758064516129	0.034385307744017726	51.0	51.0	0.0
information_gain	0.5552208835341366	0.05465388107534843	60.0	51.0	0.0
gini_index	0.5533199195171026	0.05162130818355946	60.0	51.0	0.0
gain_ratio	0.5601202404809619	0.0429219292555609	70.0	51.0	0.0
accuracy	0.5514112903225806	0.05305900685344359	60.0	51.0	0.0
information_gain	0.5591182364729459	0.04790819111637738	70.0	51.0	0.0
accuracy	0.5352112676056338	0.04780863943690055	70.0	51.0	0.0
gini_index	0.5603621730382293	0.042490645285647104	70.0	51.0	0.0
gain_ratio	0.5436308926780341	0.02820589102549208	80.0	51.0	0.0
information_gain	0.5562248995983936	0.046850870078127285	80.0	51.0	0.0
gini_index	0.5573440643863179	0.030733709108808613	80.0	51.0	0.0
accuracy	0.5563380281690141	0.031050894793746	80.0	51.0	0.0
gain_ratio	0.561122244488978	0.0371124637530288	90.0	51.0	0.0
information_gain	0.5581162324649298	0.02967049599893853	90.0	51.0	0.0
gini_index	0.5584677419354839	0.04271123415570616	90.0	51.0	0.0
accuracy	0.5462776659959758	0.04151607894078598	90.0	51.0	0.0
gain_ratio	0.5390781563126252	0.04730164551904453	100.0	51.0	0.0
information_gain	0.5511022044088176	0.06683809003143713	100.0	51.0	0.0
gini_index	0.5462776659959758	0.04645383642579823	100.0	51.0	0.0
accuracy	0.5663983903420523	0.034414965092169424	100.0	51.0	0.0
information_gain	0.5572289156626506	0.0391632635065295	1.0	60.0	0.0
gain_ratio	0.5628140703517588	0.05424488644360955	1.0	60.0	0.0
gini_index	0.5708542713567839	0.056555167910503384	1.0	60.0	0.0
accuracy	0.5547738693467337	0.04975957295335236	1.0	60.0	0.0
gain_ratio	0.561122244488978	0.04738767105722572	11.0	60.0	0.0
gini_index	0.5660948536831484	0.057937497246157314	11.0	60.0	0.0
information_gain	0.5552208835341366	0.023575562913721503	11.0	60.0	0.0
accuracy	0.5628140703517588	0.059727477632357764	11.0	60.0	0.0
gain_ratio	0.5662650602409639	0.04727554314742227	21.0	60.0	0.0
information_gain	0.535140562248996	0.04239684789427389	21.0	60.0	0.0
gini_index	0.5658291457286432	0.04360731779380095	21.0	60.0	0.0
accuracy	0.5681130171543896	0.03322754579868917	21.0	60.0	0.0
gain_ratio	0.5551102204408818	0.05008359912522917	31.0	60.0	0.0
information_gain	0.5531062124248497	0.026835583769872412	31.0	60.0	0.0
gini_index	0.5708542713567839	0.04897657738275826	31.0	60.0	0.0
accuracy	0.5819095477386935	0.038365434184287464	31.0	60.0	0.0
gain_ratio	0.5621242484969939	0.036578744940530865	41.0	60.0	0.0
information_gain	0.5531062124248497	0.05473340327569168	41.0	60.0	0.0
accuracy	0.5527638190954773	0.03883528280778626	41.0	60.0	0.0
gini_index	0.5629405840886204	0.0468849369220844	41.0	60.0	0.0
gain_ratio	0.5480961923847696	0.03176385292783653	51.0	60.0	0.0
gini_index	0.5668341708542713	0.042778034178091534	51.0	60.0	0.0
information_gain	0.5541082164328658	0.03736959982557037	51.0	60.0	0.0
accuracy	0.5751765893037336	0.03672417062551655	51.0	60.0	0.0
gain_ratio	0.5831663326653307	0.06060252851660427	60.0	60.0	0.0
information_gain	0.5591182364729459	0.04605960923961102	60.0	60.0	0.0
gini_index	0.5557788944723618	0.04774966351588637	60.0	60.0	0.0
accuracy	0.5467336683417086	0.05076663168623716	60.0	60.0	0.0
gain_ratio	0.5582329317269076	0.04515358615148998	70.0	60.0	0.0
information_gain	0.5711422845691383	0.03786685468596147	70.0	60.0	0.0
gini_index	0.553877139979859	0.05155770705656858	70.0	60.0	0.0
accuracy	0.5689828801611279	0.03782322816897312	70.0	60.0	0.0
gain_ratio	0.56312625250501	0.019856273692169014	80.0	60.0	0.0
information_gain	0.5450901803607214	0.046299976101079166	80.0	60.0	0.0
accuracy	0.5599194360523666	0.0328021562744439	80.0	60.0	0.0
gini_index	0.5698492462311557	0.03460468665271848	80.0	60.0	0.0
information_gain	0.5432595573440644	0.04993700271688993	90.0	60.0	0.0
gain_ratio	0.5371485943775101	0.042898623231059696	90.0	60.0	0.0
gini_index	0.5709969788519638	0.04149779225809654	90.0	60.0	0.0
gain_ratio	0.533066132264529	0.053745120767617824	100.0	60.0	0.0
accuracy	0.5336683417085427	0.053209748342206174	90.0	60.0	0.0
information_gain	0.572289156626506	0.04523331216234276	100.0	60.0	0.0
gini_index	0.5668341708542713	0.027331339092220998	100.0	60.0	0.0
accuracy	0.5699899295065458	0.0348344847745435	100.0	60.0	0.0
gain_ratio	0.571285140562249	0.033209927672161035	1.0	70.0	0.0
gini_index	0.5582329317269076	0.05225612970285254	1.0	70.0	0.0
information_gain	0.5643863179074446	0.04341195520246905	1.0	70.0	0.0
accuracy	0.5678391959798995	0.04508941121510587	1.0	70.0	0.0
gain_ratio	0.5571142284569138	0.04773960612382421	11.0	70.0	0.0
information_gain	0.5591182364729459	0.04186929121909141	11.0	70.0	0.0
gini_index	0.562374245472837	0.03919381269848475	11.0	70.0	0.0
gain_ratio	0.535140562248996	0.03891512994465052	21.0	70.0	0.0
accuracy	0.5512048192771084	0.034006313295393296	11.0	70.0	0.0
information_gain	0.5460921843687375	0.02935056155728844	21.0	70.0	0.0
gini_index	0.5646940822467402	0.037712224531553956	21.0	70.0	0.0
accuracy	0.5727181544633901	0.04043945417704462	21.0	70.0	0.0
gain_ratio	0.5571142284569138	0.030426254511115296	31.0	70.0	0.0
information_gain	0.5461847389558233	0.027890316684353458	31.0	70.0	0.0
gini_index	0.5682730923694779	0.015263551941890925	31.0	70.0	0.0
accuracy	0.5532128514056225	0.06053169652078413	31.0	70.0	0.0
information_gain	0.5691382765531062	0.033826495725692095	41.0	70.0	0.0
gain_ratio	0.5601202404809619	0.048094689660643994	41.0	70.0	0.0
gini_index	0.5668341708542713	0.04240407266304887	41.0	70.0	0.0
accuracy	0.5642570281124498	0.03232565037505998	41.0	70.0	0.0
gain_ratio	0.5581162324649298	0.02474518439205516	51.0	70.0	0.0
information_gain	0.5612449799196787	0.03657040528131967	51.0	70.0	0.0
gini_index	0.5523138832997988	0.04354110411460974	51.0	70.0	0.0
accuracy	0.5737211634904714	0.04048025135697005	51.0	70.0	0.0
gain_ratio	0.5381526104417671	0.06340456790632454	60.0	70.0	0.0
information_gain	0.5470941883767535	0.04680590535655976	60.0	70.0	0.0
gini_index	0.5546639919759278	0.05480960096899341	60.0	70.0	0.0
accuracy	0.5688442211055277	0.06377553804663293	60.0	70.0	0.0
information_gain	0.5350701402805611	0.02793610708333387	70.0	70.0	0.0
gain_ratio	0.5531062124248497	0.03462567726457903	70.0	70.0	0.0
gini_index	0.5587939698492462	0.04651071659786689	70.0	70.0	0.0
accuracy	0.564128256513026	0.05044869684304963	70.0	70.0	0.0
gain_ratio	0.5320641282565131	0.04436593157022198	80.0	70.0	0.0
information_gain	0.5582329317269076	0.05216915675152334	80.0	70.0	0.0
gini_index	0.5734406438631791	0.04967975703357384	80.0	70.0	0.0
accuracy	0.56841046277666	0.048818547133901005	80.0	70.0	0.0
gain_ratio	0.5501002004008017	0.058087083543277664	90.0	70.0	0.0
gini_index	0.5626880641925778	0.05135351548529659	90.0	70.0	0.0
information_gain	0.5420841683366734	0.03527796251659735	90.0	70.0	0.0
accuracy	0.5461847389558233	0.06293648239489698	90.0	70.0	0.0
information_gain	0.5531062124248497	0.05194887333004736	100.0	70.0	0.0
gain_ratio	0.5360721442885772	0.030070388125464573	100.0	70.0	0.0
gini_index	0.5675403225806451	0.03323300281318287	100.0	70.0	0.0
gain_ratio	0.5446339017051154	0.05842718411220239	1.0	80.0	0.0
accuracy	0.5576730190571715	0.03695834677011507	100.0	70.0	0.0
information_gain	0.5430861723446894	0.03809322333318466	1.0	80.0	0.0
gini_index	0.5511022044088176	0.044120254734866006	1.0	80.0	0.0
accuracy	0.5571142284569138	0.040720608321179005	1.0	80.0	0.0
gain_ratio	0.5340681362725451	0.05989456583928469	11.0	80.0	0.0
gini_index	0.5490981963927856	0.03427774615164579	11.0	80.0	0.0
information_gain	0.5461847389558233	0.0466576977055292	11.0	80.0	0.0
accuracy	0.5551102204408818	0.04573793700798924	11.0	80.0	0.0
gain_ratio	0.5450901803607214	0.036794773010383024	21.0	80.0	0.0
information_gain	0.5512048192771084	0.03271844766287162	21.0	80.0	0.0
accuracy	0.5551102204408818	0.037850359702641834	21.0	80.0	0.0
gini_index	0.5602409638554217	0.03182930970455177	21.0	80.0	0.0
gain_ratio	0.5366834170854271	0.031318286502369806	31.0	80.0	0.0
information_gain	0.5411646586345381	0.07070073497856597	31.0	80.0	0.0
gini_index	0.5773092369477911	0.0491803818353914	31.0	80.0	0.0
accuracy	0.5591182364729459	0.038277177696575036	31.0	80.0	0.0
gain_ratio	0.5481927710843374	0.03817065970909159	41.0	80.0	0.0
information_gain	0.5411646586345381	0.032576301052487086	41.0	80.0	0.0
gini_index	0.5522088353413654	0.04053483475677674	41.0	80.0	0.0
accuracy	0.5441767068273092	0.035070488483103804	41.0	80.0	0.0
gain_ratio	0.5521042084168337	0.04556314299957892	51.0	80.0	0.0
information_gain	0.5490981963927856	0.03457035696453195	51.0	80.0	0.0
gini_index	0.5511022044088176	0.03717514943530366	51.0	80.0	0.0
accuracy	0.5501002004008017	0.03910448045680759	51.0	80.0	0.0
gain_ratio	0.5541082164328658	0.04966970694273147	60.0	80.0	0.0
gini_index	0.5350701402805611	0.037408637813244654	60.0	80.0	0.0
information_gain	0.5421686746987951	0.0660466105509466	60.0	80.0	0.0
accuracy	0.5582329317269076	0.03647943181144088	60.0	80.0	0.0
information_gain	0.5340681362725451	0.028785957759758937	70.0	80.0	0.0
gain_ratio	0.5250501002004008	0.04716990566028336	70.0	80.0	0.0
gini_index	0.533066132264529	0.06139401584115423	70.0	80.0	0.0
accuracy	0.5451807228915663	0.044128219689181576	70.0	80.0	0.0
gain_ratio	0.5501002004008017	0.04685836267341576	80.0	80.0	0.0
information_gain	0.5430861723446894	0.05365205880427357	80.0	80.0	0.0
gini_index	0.561122244488978	0.035337520182082235	80.0	80.0	0.0
accuracy	0.5541082164328658	0.04955287890089218	80.0	80.0	0.0
gain_ratio	0.5531062124248497	0.040048129395705255	90.0	80.0	0.0
